district,block,res_15_gp,res_15_gp_id,merge10gp,,
ambedkar nagar,ramnagar,sipaah,2402,0,,
ambedkar nagar,ramnagar,tendua,2405,0,tendua,14044
ambedkar nagar,tanda,alampur dhanora,2410,0,,
ambedkar nagar,tanda,baddoopur,2423,0,,
ambedkar nagar,tanda,basavanpur,2427,0,basavanpur,44958
ambedkar nagar,tanda,belahari,2428,0,belahari,22619
ambedkar nagar,tanda,belaspur,2429,0,,
ambedkar nagar,tanda,bharaha,2431,0,bharaha,16662
ambedkar nagar,tanda,chandauli,2436,0,chandauli,25493
ambedkar nagar,tanda,danpur,2441,0,,
ambedkar nagar,tanda,faridpur kala,2449,0,,
ambedkar nagar,tanda,ghuranpur,2454,0,,
ambedkar nagar,tanda,govardhanpur,2455,0,,
ambedkar nagar,tanda,janardanpur,2464,0,,
ambedkar nagar,tanda,jot afjal,2467,0,,
ambedkar nagar,tanda,kajipur,2469,0,kajipur,16416
ambedkar nagar,tanda,keshavpur,2474,0,keshavpur,18307
ambedkar nagar,tanda,makhdoom sarai,2486,0,,
ambedkar nagar,tanda,miranpur babhanpura,2488,0,,
ambedkar nagar,tanda,miranpur sadahali,2489,0,,
ambedkar nagar,tanda,mustafabad,2494,0,mustafabad,10519
ambedkar nagar,tanda,nandapur,2495,0,,
ambedkar nagar,tanda,pipari mohammadi,2504,0,,
ambedkar nagar,tanda,piyarepur dwitiya,2507,0,,
ambedkar nagar,tanda,purabaxrai,2509,0,,
ambedkar nagar,tanda,rudrapur bhagaahi,2515,0,,
ambedkar nagar,tanda,trilokpur,2524,0,trilokpur,18340
amethi,amethi,agar,2528,0,agar,13972
amethi,amethi,bahapur,2529,0,bahapur,14247
amethi,amethi,bariyapur,2530,0,,
amethi,amethi,benipur,2531,0,benipur,40513
amethi,amethi,bhaganpur,2532,0,bhaganpur,13974
amethi,amethi,bhusahari,2533,0,bhusahari,13975
amethi,amethi,chaturbhujpur,2534,0,chaturbhujpur,17232
amethi,amethi,dandoopur,2535,0,dandoopur,16243
amethi,amethi,darkha,2536,0,darkha,13977
amethi,amethi,debpasaar,2537,0,debpasaar,13978
amethi,amethi,dehra,2538,0,dehra,13979
amethi,amethi,gaderi,2539,0,gaderi,13980
amethi,amethi,gangauli,2540,0,gangauli,18431
amethi,amethi,ghaghughaar,2541,0,ghaghughaar,13982
amethi,amethi,hathkila,2542,0,hathkila,13983
amethi,amethi,himmatgarh,2543,0,,
amethi,amethi,jangalramnagar,2544,0,jangalramnagar,13985
amethi,amethi,kakwa,2545,0,kakwa,13986
amethi,amethi,katramahraani,2546,0,katramahraani,13987
amethi,amethi,katraphulkunwar,2547,0,,
amethi,amethi,kherona,2548,0,kherona,13989
amethi,amethi,koharaa,2549,0,koharaa,13990
amethi,amethi,korarigiradharshah,2550,0,korarigiradharshah,13991
amethi,amethi,kushitali,2551,0,kushitali,13992
amethi,amethi,loharta,2552,0,loharta,13993
amethi,amethi,loniapur,2553,0,loniapur,13994
amethi,amethi,mahamadpur,2554,0,mahamadpur,13995
amethi,amethi,mahamudpur,2555,0,mahamudpur,22058
amethi,amethi,mahaso,2556,0,mahaso,13997
amethi,amethi,mahraajpur,2557,0,mahraajpur,13998
amethi,amethi,mochava,2558,0,mochava,14118
amethi,amethi,nainhavartalee,2559,0,,
amethi,amethi,naraini,2560,0,naraini,19658
amethi,amethi,nuvaavan,2561,0,,
amethi,amethi,parasaavaan,2562,0,,
amethi,amethi,purbgaanv,2563,0,,
amethi,amethi,raipur phulwari,2564,0,raipur phulwari,14006
amethi,amethi,rajapur koharaa,2565,0,,
amethi,amethi,ramdipur,2566,0,ramdipur,14007
amethi,amethi,ramgarh,2567,0,ramgarh,38890
amethi,amethi,raydepur,2568,0,,
amethi,amethi,rebha,2569,0,rebha,14009
amethi,amethi,saidpur,2570,0,,
amethi,amethi,saraikhema,2571,0,saraikhema,14010
amethi,amethi,saraiyaduban,2572,0,saraiyaduban,14011
amethi,amethi,sarvanpur,2573,0,,
amethi,amethi,taala,2574,0,taala,14013
amethi,amethi,trilokpur,2575,0,trilokpur,20387
amethi,amethi,umapurganapattee,2576,0,umapurganapattee,14015
amethi,amethi,viyasia,2577,0,,
amethi,bahadurpur,baghel,2578,0,baghel,14016
amethi,bahadurpur,bahadurpur,2579,0,bahadurpur,14017
amethi,bahadurpur,basauni,2580,0,,
amethi,bahadurpur,behata murtaja,2581,0,behata murtaja,14018
amethi,bahadurpur,bhadaiya mahamudpur,2582,0,,
amethi,bahadurpur,bojhi bhuulaamau,2583,0,bojhi bhuulaamau,14020
amethi,bahadurpur,brimhani,2584,0,,
amethi,bahadurpur,faridpur paravar,2585,0,faridpur paravar,14022
amethi,bahadurpur,fatehpur mawauya,2586,0,,
amethi,bahadurpur,jamalpur rampur,2587,0,jamalpur rampur,14024
amethi,bahadurpur,kasimpur,2588,0,kasimpur,1018
amethi,bahadurpur,kesaria salimpur,2589,0,,
amethi,bahadurpur,khalispur,2590,0,khalispur,51772
amethi,bahadurpur,kharoli,2591,0,,
amethi,bahadurpur,kherahana,2592,0,,
amethi,bahadurpur,kisunpur kewai,2593,0,,
amethi,bahadurpur,kotarwarmau,2594,0,kotarwarmau,14031
amethi,bahadurpur,mahamadpur,2595,0,,
amethi,bahadurpur,mawai alampur,2596,0,mawai alampur,14032
amethi,bahadurpur,mohaia kesaria,2597,0,mohaia kesaria,14033
amethi,bahadurpur,mohana,2598,0,mohana,31202
amethi,bahadurpur,mubarakapur mukhetiya,2599,0,mubarakapur mukhetiya,14035
amethi,bahadurpur,nabawan,2600,0,,
amethi,bahadurpur,nakdeiapur,2601,0,,
amethi,bahadurpur,nigoha,2602,0,nigoha,14037
amethi,bahadurpur,odaari,2603,0,odaari,14038
amethi,bahadurpur,peedhee,2604,0,peedhee,14039
amethi,bahadurpur,puurevaderoy,2605,0,puurevaderoy,14040
amethi,bahadurpur,sambasi,2606,0,,
amethi,bahadurpur,sarai mahesha,2607,0,sarai mahesha,14041
amethi,bahadurpur,sarwan,2608,0,sarwan,14042
amethi,bahadurpur,taruna,2609,0,,
amethi,bahadurpur,tendua,2610,0,tendua,14087
amethi,bahadurpur,udwa,2611,0,udwa,14045
amethi,bazaar shukla,ahmadpur,2612,0,ahmadpur,17650
amethi,bazaar shukla,ashighpur,2613,0,ashighpur,14047
amethi,bazaar shukla,badalgarh,2614,0,badalgarh,14048
amethi,bazaar shukla,baharpur,2615,0,baharpur,16536
amethi,bazaar shukla,baktawarnagar,2616,0,,
amethi,bazaar shukla,balapur,2617,0,balapur,16230
amethi,bazaar shukla,barsanda,2618,0,barsanda,14051
amethi,bazaar shukla,bayoramau,2619,0,,
amethi,bazaar shukla,bhatmau,2620,0,,
amethi,bazaar shukla,birahim bajgarh,2621,0,,
amethi,bazaar shukla,bisambhar pattee,2622,0,,
amethi,bazaar shukla,buboopur,2623,0,buboopur,14053
amethi,bazaar shukla,dakkhinagaanv kyaar,2624,0,,
amethi,bazaar shukla,daranagar,2625,0,daranagar,14056
amethi,bazaar shukla,dhanesha rajput,2626,0,,
amethi,bazaar shukla,gayaspur,2627,0,gayaspur,14058
amethi,bazaar shukla,harkhumu,2628,0,harkhumu,14059
amethi,bazaar shukla,hasanpur tiwari,2629,0,hasanpur tiwari,14060
amethi,bazaar shukla,husseinpur,2630,0,,
amethi,bazaar shukla,ikkatajpur,2631,0,ikkatajpur,14062
amethi,bazaar shukla,indariyaa,2632,0,indariyaa,14063
amethi,bazaar shukla,jodilmau,2633,0,,
amethi,bazaar shukla,kajipur,2634,0,kajipur,23890
amethi,bazaar shukla,khalisbaharpur,2635,0,khalisbaharpur,14065
amethi,bazaar shukla,khemmau,2636,0,khemmau,14066
amethi,bazaar shukla,kisni,2637,0,,
amethi,bazaar shukla,macedompurkala,2638,0,macedompurkala,14068
amethi,bazaar shukla,madva,2639,0,madva,16694
amethi,bazaar shukla,mahonapaschim,2640,0,mahonapaschim,14070
amethi,bazaar shukla,maradaanpur,2641,0,maradaanpur,14071
amethi,bazaar shukla,mawauya rahamatgarh,2642,0,mawauya rahamatgarh,14072
amethi,bazaar shukla,mohanapurab,2643,0,mohanapurab,14073
amethi,bazaar shukla,mohiudadinpur,2644,0,,
amethi,bazaar shukla,mossgov,2645,0,mossgov,14075
amethi,bazaar shukla,naandi,2646,0,,
amethi,bazaar shukla,nevajamdargarh,2647,0,nevajamdargarh,14076
amethi,bazaar shukla,nihalgarh saidapattee,2648,0,,
amethi,bazaar shukla,nimpur,2649,0,,
amethi,bazaar shukla,paali,2650,0,paali,17105
amethi,bazaar shukla,paara,2651,0,paara,22660
amethi,bazaar shukla,phundanpur,2652,0,,
amethi,bazaar shukla,rasulpur,2653,0,rasulpur,14081
amethi,bazaar shukla,sansarpur,2654,0,sansarpur,14082
amethi,bazaar shukla,saraiyapirajada,2655,0,,
amethi,bazaar shukla,satthin,2656,0,satthin,14083
amethi,bazaar shukla,sauna,2657,0,sauna,14084
amethi,bazaar shukla,severa,2658,0,severa,46655
amethi,bazaar shukla,shekhpur bhandra,2659,0,,
amethi,bazaar shukla,shivali,2660,0,shivali,14086
amethi,bazaar shukla,tendua,2661,0,tendua,25857
amethi,bazaar shukla,tetarpur,2662,0,tetarpur,21505
amethi,bazaar shukla,tevesi,2663,0,,
amethi,bazaar shukla,unchegaanv,2664,0,,
amethi,bazaar shukla,ureramu,2665,0,ureramu,14088
amethi,bhadar,agressor,2666,0,agressor,14091
amethi,bhadar,alampur,2667,0,alampur,20270
amethi,bhadar,amtahi,2668,0,amtahi,14093
amethi,bhadar,bahadurpur,2669,0,bahadurpur,16042
amethi,bhadar,balipur,2670,0,balipur,14792
amethi,bhadar,basudevapur,2671,0,,
amethi,bhadar,bhadaav,2672,0,bhadaav,14095
amethi,bhadar,bhadar,2673,0,bhadar,14096
amethi,bhadar,bhagipur,2674,0,bhagipur,16051
amethi,bhadar,bhavapur,2675,0,bhavapur,13511
amethi,bhadar,bhewai,2676,0,bhewai,14099
amethi,bhadar,bhojpur,2677,0,bhojpur,14793
amethi,bhadar,boudhikpur,2678,0,,
amethi,bhadar,chhidaa,2679,0,,
amethi,bhadar,dahiyaww,2680,0,,
amethi,bhadar,dasaipur,2681,0,dasaipur,14103
amethi,bhadar,dhema,2682,0,dhema,22630
amethi,bhadar,durgapur,2683,0,durgapur,18428
amethi,bhadar,gajipur,2684,0,gajipur,20116
amethi,bhadar,ghoraha,2685,0,ghoraha,17013
amethi,bhadar,gudri,2686,0,gudri,15168
amethi,bhadar,ismailpur,2687,0,ismailpur,14108
amethi,bhadar,kalyanpur,2688,0,kalyanpur,16553
amethi,bhadar,kasturipur,2689,0,kasturipur,14110
amethi,bhadar,khanapur,2690,0,khanapur,45103
amethi,bhadar,khargipur,2691,0,khargipur,14112
amethi,bhadar,khargpur,2692,0,khargpur,19102
amethi,bhadar,khaza,2693,0,,
amethi,bhadar,kheda,2694,0,,
amethi,bhadar,kurang,2695,0,,
amethi,bhadar,lahana,2696,0,lahana,14115
amethi,bhadar,mangara,2697,0,mangara,14116
amethi,bhadar,mavaiya,2698,0,mavaiya,30844
amethi,bhadar,mochava,2699,0,mochava,13999
amethi,bhadar,nagardih,2700,0,nagardih,14119
amethi,bhadar,narharpur,2701,0,narharpur,14121
amethi,bhadar,narvahanpur,2702,0,,
amethi,bhadar,nevadhiya,2703,0,,
amethi,bhadar,parsoiyaa,2704,0,parsoiyaa,14123
amethi,bhadar,pirparpur,2705,0,,
amethi,bhadar,raipur,2706,0,raipur,18215
amethi,bhadar,ramachandrapur,2707,0,ramachandrapur,14126
amethi,bhadar,ratapur,2708,0,ratapur,30960
amethi,bhadar,sangapore,2709,0,sangapore,14128
amethi,bhadar,sansaripur,2710,0,sansaripur,14129
amethi,bhadar,saraiya,2711,0,saraiya,18336
amethi,bhadar,sawangi,2712,0,sawangi,14130
amethi,bhadar,singhthi,2713,0,,
amethi,bhadar,sonari,2714,0,sonari,14131
amethi,bhadar,sonarikala,2715,0,sonarikala,14132
amethi,bhadar,tikarmaafee,2716,0,tikarmaafee,14133
amethi,bhadar,trilokpur,2717,0,trilokpur,44939
amethi,bhadar,trisundi,2718,0,trisundi,14135
amethi,bhetua,amaymaafee,2719,0,,
amethi,bhetua,arasahani,2720,0,,
amethi,bhetua,bandoia,2721,0,,
amethi,bhetua,basahu,2722,0,,
amethi,bhetua,basda,2723,0,,
amethi,bhetua,bharetha,2724,0,bharetha,14141
amethi,bhetua,bhentua,2725,0,,
amethi,bhetua,bhimi,2726,0,bhimi,14143
amethi,bhetua,bhusiyaww,2727,0,,
amethi,bhetua,dharimaafee,2728,0,dharimaafee,14145
amethi,bhetua,garickpur,2729,0,garickpur,14146
amethi,bhetua,ghatcor,2730,0,ghatcor,14147
amethi,bhetua,ghatmpur,2731,0,ghatmpur,14323
amethi,bhetua,ghoraha,2732,0,ghoraha,45167
amethi,bhetua,gungavach,2733,0,,
amethi,bhetua,haripur,2734,0,haripur,16407
amethi,bhetua,hirapur,2735,0,hirapur,25570
amethi,bhetua,kadergaunv,2736,0,,
amethi,bhetua,kamasin,2737,0,,
amethi,bhetua,kanakasinghpur,2738,0,,
amethi,bhetua,khandahar,2739,0,,
amethi,bhetua,korari hirshah,2740,0,korari hirshah,14151
amethi,bhetua,korarilakshan shah,2741,0,,
amethi,bhetua,kudwa,2742,0,kudwa,14153
amethi,bhetua,laukapur,2743,0,,
amethi,bhetua,maderika,2744,0,maderika,14154
amethi,bhetua,manirampur,2745,0,manirampur,14155
amethi,bhetua,may,2746,0,may,38949
amethi,bhetua,narsinghbhanpur,2747,0,narsinghbhanpur,14157
amethi,bhetua,naugirava,2748,0,naugirava,14158
amethi,bhetua,pashchim dwaara,2749,0,pashchim dwaara,14159
amethi,bhetua,pindoriya,2750,0,pindoriya,2079
amethi,bhetua,piparpur,2751,0,piparpur,14124
amethi,bhetua,purab duaara,2752,0,,
amethi,bhetua,rajapur kalyaan,2753,0,rajapur kalyaan,14161
amethi,bhetua,sanaha,2754,0,sanaha,18609
amethi,bhetua,saraiya mohan,2755,0,,
amethi,bhetua,saruvava,2756,0,,
amethi,bhetua,semra,2757,0,semra,18151
amethi,bhetua,shahari,2758,0,shahari,14528
amethi,bhetua,shivgarh jalalpur,2759,0,shivgarh jalalpur,14166
amethi,bhetua,sultanpur,2760,0,sultanpur,16872
amethi,bhetua,sumerpur,2761,0,sumerpur,25848
amethi,bhetua,thora,2762,0,thora,14168
amethi,bhetua,tikawar,2763,0,tikawar,14169
amethi,bhetua,tikri,2764,0,tikri,14648
amethi,bhetua,uskaa,2765,0,uskaa,14171
amethi,gauri ganj,aitha,2766,0,,
amethi,gauri ganj,anapur,2767,0,anapur,45052
amethi,gauri ganj,annibaijal,2768,0,,
amethi,gauri ganj,argavi,2769,0,,
amethi,gauri ganj,attanagar,2770,0,attanagar,14246
amethi,gauri ganj,baboopur,2771,0,baboopur,18229
amethi,gauri ganj,bahapur,2772,0,,
amethi,gauri ganj,basoopur,2773,0,basoopur,16472
amethi,gauri ganj,basti dei,2774,0,basti dei,14251
amethi,gauri ganj,behata,2775,0,behata,30808
amethi,gauri ganj,belkhaur,2776,0,belkhaur,14253
amethi,gauri ganj,benipur baldev,2777,0,benipur baldev,14254
amethi,gauri ganj,bhatgavaan,2778,0,bhatgavaan,8834
amethi,gauri ganj,chandaipur,2779,0,chandaipur,14257
amethi,gauri ganj,chhitepur,2780,0,chhitepur,14258
amethi,gauri ganj,darpipur,2781,0,darpipur,14259
amethi,gauri ganj,dharoopur,2782,0,dharoopur,18295
amethi,gauri ganj,gadhamafee,2783,0,gadhamafee,14261
amethi,gauri ganj,gauripur,2784,0,gauripur,14262
amethi,gauri ganj,gudur,2785,0,,
amethi,gauri ganj,gujartolal,2786,0,,
amethi,gauri ganj,gulalpur,2787,0,,
amethi,gauri ganj,guwavan,2788,0,,
amethi,gauri ganj,itonjapaschim,2789,0,,
amethi,gauri ganj,jagadishpur,2790,0,jagadishpur,14221
amethi,gauri ganj,jedambai,2791,0,,
amethi,gauri ganj,jethuna,2792,0,jethuna,14267
amethi,gauri ganj,khajuri,2793,0,khajuri,29576
amethi,gauri ganj,lugari,2794,0,lugari,14269
amethi,gauri ganj,majhavaara,2795,0,majhavaara,14271
amethi,gauri ganj,mau,2796,0,mau,14272
amethi,gauri ganj,medan mawai,2797,0,,
amethi,gauri ganj,neroli,2798,0,neroli,14274
amethi,gauri ganj,oripur,2799,0,oripur,14275
amethi,gauri ganj,pahadganj,2800,0,,
amethi,gauri ganj,pandari,2801,0,,
amethi,gauri ganj,panga,2802,0,panga,14278
amethi,gauri ganj,pathanpur,2803,0,pathanpur,14279
amethi,gauri ganj,puurefazil,2804,0,puurefazil,14281
amethi,gauri ganj,radhipur,2805,0,radhipur,14282
amethi,gauri ganj,rampur kudwa,2806,0,rampur kudwa,14284
amethi,gauri ganj,rauja,2807,0,rauja,14285
amethi,gauri ganj,rohati khurd,2808,0,,
amethi,gauri ganj,rohsi bujurag,2809,0,,
amethi,gauri ganj,saitha,2810,0,,
amethi,gauri ganj,sakarawow,2811,0,,
amethi,gauri ganj,sambhava,2812,0,,
amethi,gauri ganj,sarai hridayshah,2813,0,sarai hridayshah,14290
amethi,gauri ganj,saraibarabandsingh,2814,0,saraibarabandsingh,14291
amethi,gauri ganj,saraibhagmani,2815,0,saraibhagmani,14292
amethi,gauri ganj,saripur,2816,0,saripur,44932
amethi,gauri ganj,sembhui,2817,0,sembhui,14295
amethi,gauri ganj,shahabajpur,2818,0,shahabajpur,14527
amethi,gauri ganj,sogra,2819,0,,
amethi,gauri ganj,sujanpur,2820,0,sujanpur,31048
amethi,gauri ganj,tikriya,2821,0,tikriya,14298
amethi,gauri ganj,tulsipur,2822,0,tulsipur,26691
amethi,gauri ganj,vasaikapur,2823,0,vasaikapur,14299
amethi,jaamon,achalpur,2824,0,achalpur,14300
amethi,jaamon,adilpur,2825,0,adilpur,17974
amethi,jaamon,agarawow,2826,0,,
amethi,jaamon,ahad,2827,0,ahad,14303
amethi,jaamon,ajabgadh,2828,0,,
amethi,jaamon,alipur,2829,0,alipur,37942
amethi,jaamon,atarauli,2830,0,atarauli,21806
amethi,jaamon,baboopur,2831,0,baboopur,14305
amethi,jaamon,baghaiya kamalpur,2832,0,baghaiya kamalpur,14306
amethi,jaamon,bajgadhi,2833,0,bajgadhi,14307
amethi,jaamon,balbhadrapur,2834,0,balbhadrapur,45222
amethi,jaamon,barauliya,2835,0,barauliya,17655
amethi,jaamon,barraa,2836,0,barraa,26656
amethi,jaamon,bhavanigarh,2837,0,,
amethi,jaamon,bhikhipur,2838,0,bhikhipur,14422
amethi,jaamon,bhoai,2839,0,,
amethi,jaamon,chitaula,2840,0,chitaula,14315
amethi,jaamon,dakhinavaara,2841,0,dakhinavaara,14316
amethi,jaamon,dighagopalpur,2842,0,dighagopalpur,14317
amethi,jaamon,duramu,2843,0,duramu,14318
amethi,jaamon,edhi,2844,0,edhi,14319
amethi,jaamon,gaura,2845,0,gaura,14320
amethi,jaamon,gauriyabad,2846,0,gauriyabad,14321
amethi,jaamon,gautamapur,2847,0,gautamapur,14322
amethi,jaamon,ghatmpur,2848,0,ghatmpur,16484
amethi,jaamon,ghosion,2849,0,ghosion,14324
amethi,jaamon,gogmau,2850,0,gogmau,14325
amethi,jaamon,hardo,2851,0,,
amethi,jaamon,harguv,2852,0,,
amethi,jaamon,harkaranpur,2853,0,harkaranpur,14328
amethi,jaamon,herua,2854,0,,
amethi,jaamon,jaamon,2855,0,,
amethi,jaamon,janapur,2856,0,janapur,14676
amethi,jaamon,kalyanpur,2857,0,kalyanpur,17323
amethi,jaamon,kapaasi,2858,0,kapaasi,18588
amethi,jaamon,kataari,2859,0,kataari,18068
amethi,jaamon,lakhanabasant,2860,0,lakhanabasant,14334
amethi,jaamon,lalpur,2861,0,lalpur,18310
amethi,jaamon,lalpur dhabia,2862,0,,
amethi,jaamon,lorioupur,2863,0,lorioupur,14335
amethi,jaamon,machhgava,2864,0,,
amethi,jaamon,mawai,2865,0,mawai,18253
amethi,jaamon,mayaas,2866,0,mayaas,14337
amethi,jaamon,moonghi,2867,0,,
amethi,jaamon,nadiyaww,2868,0,,
amethi,jaamon,nimi,2869,0,nimi,14340
amethi,jaamon,parasurampur,2870,0,parasurampur,14341
amethi,jaamon,purbgaura,2871,0,purbgaura,14342
amethi,jaamon,purechitai,2872,0,purechitai,14343
amethi,jaamon,rajamau,2873,0,rajamau,14685
amethi,jaamon,rambaxgarh,2874,0,rambaxgarh,14345
amethi,jaamon,rampurchoudhary,2875,0,rampurchoudhary,14346
amethi,jaamon,rampurnaurangabad,2876,0,rampurnaurangabad,14347
amethi,jaamon,ramshahnaau poor,2877,0,ramshahnaau poor,14348
amethi,jaamon,resi,2878,0,resi,14349
amethi,jaamon,sambhai,2879,0,,
amethi,jaamon,sarame,2880,0,sarame,14351
amethi,jaamon,shahpur,2881,0,shahpur,5032
amethi,jaamon,shahpur reshi,2882,0,shahpur reshi,14352
amethi,jaamon,sirkhiri,2883,0,,
amethi,jaamon,sookhibajgarh,2884,0,,
amethi,jaamon,suratgarh,2885,0,suratgarh,14354
amethi,jaamon,tikra,2886,0,tikra,18410
amethi,jaamon,umaradih,2887,0,umaradih,14355
amethi,jaamon,varehati,2888,0,,
amethi,jaamon,viripur,2889,0,,
amethi,jagadishpur,alinagar,2890,0,alinagar,29343
amethi,jagadishpur,ankara,2891,0,ankara,14356
amethi,jagadishpur,ashrafpur,2892,0,ashrafpur,38767
amethi,jagadishpur,baboopursaraiya,2893,0,baboopursaraiya,14357
amethi,jagadishpur,bagaahi,2894,0,bagaahi,14358
amethi,jagadishpur,bagamira,2895,0,,
amethi,jagadishpur,baiauli,2896,0,baiauli,14359
amethi,jagadishpur,benchugarh,2897,0,,
amethi,jagadishpur,bheekhnpur,2898,0,,
amethi,jagadishpur,camerouli,2899,0,camerouli,14361
amethi,jagadishpur,dakkhinagaanv,2900,0,,
amethi,jagadishpur,devakali,2901,0,devakali,14671
amethi,jagadishpur,dhudahari,2902,0,,
amethi,jagadishpur,dicholi,2903,0,dicholi,14365
amethi,jagadishpur,doulatpur lonahat,2904,0,doulatpur lonahat,14366
amethi,jagadishpur,doulatpur nisura,2905,0,doulatpur nisura,14367
amethi,jagadishpur,dularinagar,2906,0,dularinagar,14368
amethi,jagadishpur,gadhriadih,2907,0,gadhriadih,14369
amethi,jagadishpur,gimau,2908,0,gimau,14370
amethi,jagadishpur,gugemu,2909,0,gugemu,14371
amethi,jagadishpur,harimu,2910,0,harimu,14372
amethi,jagadishpur,hasavasurvan,2911,0,hasavasurvan,14373
amethi,jagadishpur,hussainganjakala,2912,0,,
amethi,jagadishpur,imligaanv,2913,0,imligaanv,14375
amethi,jagadishpur,itaore,2914,0,itaore,14376
amethi,jagadishpur,jalalpur tiwari,2915,0,jalalpur tiwari,14377
amethi,jagadishpur,kachnaanv,2916,0,,
amethi,jagadishpur,kaima,2917,0,,
amethi,jagadishpur,kapuripur,2918,0,,
amethi,jagadishpur,katehati,2919,0,katehati,14381
amethi,jagadishpur,kathora,2920,0,kathora,14382
amethi,jagadishpur,kheratpur,2921,0,,
amethi,jagadishpur,koilara mubarakapur,2922,0,koilara mubarakapur,14384
amethi,jagadishpur,lakhnipur,2923,0,lakhnipur,14385
amethi,jagadishpur,maddupur,2924,0,maddupur,14386
amethi,jagadishpur,mahemu,2925,0,mahemu,14388
amethi,jagadishpur,malawa,2926,0,malawa,14389
amethi,jagadishpur,mangarauli,2927,0,mangarauli,14390
amethi,jagadishpur,mangarura,2928,0,mangarura,14391
amethi,jagadishpur,mangauli,2929,0,,
amethi,jagadishpur,maraucha tetarpur,2930,0,,
amethi,jagadishpur,matiarikala,2931,0,matiarikala,14392
amethi,jagadishpur,mau atvaara,2932,0,mau atvaara,14393
amethi,jagadishpur,mirapur,2933,0,,
amethi,jagadishpur,mishrarauli,2934,0,,
amethi,jagadishpur,mohabbatpur,2935,0,mohabbatpur,25697
amethi,jagadishpur,mubarakapur,2936,0,mubarakapur,17104
amethi,jagadishpur,naudad,2937,0,naudad,14397
amethi,jagadishpur,niava,2938,0,,
amethi,jagadishpur,nihalgarh,2939,0,nihalgarh,14398
amethi,jagadishpur,nihalpur,2940,0,nihalpur,14399
amethi,jagadishpur,nisura,2941,0,nisura,14400
amethi,jagadishpur,paliyapashchim,2942,0,paliyapashchim,14402
amethi,jagadishpur,palpur,2943,0,palpur,16262
amethi,jagadishpur,parvejpur,2944,0,,
amethi,jagadishpur,pichuti,2945,0,pichuti,14404
amethi,jagadishpur,purbgaanv,2946,0,,
amethi,jagadishpur,puure sohrat singh,2947,0,,
amethi,jagadishpur,rastaamau,2948,0,rastaamau,14641
amethi,jagadishpur,saresar,2949,0,saresar,14407
amethi,jagadishpur,shekhpur,2950,0,shekhpur,22037
amethi,jagadishpur,sidhiyaww,2951,0,,
amethi,jagadishpur,sindurava,2952,0,sindurava,14410
amethi,jagadishpur,sitholi,2953,0,sitholi,14411
amethi,jagadishpur,syriari,2954,0,syriari,14412
amethi,jagadishpur,tanda,2955,0,tanda,20096
amethi,jagadishpur,thori,2956,0,thori,14414
amethi,jagadishpur,uruva,2957,0,uruva,17464
amethi,jagadishpur,utatargaanv,2958,0,,
amethi,jagadishpur,utelva,2959,0,utelva,14415
amethi,jagadishpur,vanabhariya,2960,0,,
amethi,musafirkhaana,ankhri,2961,0,ankhri,14417
amethi,musafirkhaana,aurangabad,2962,0,aurangabad,14418
amethi,musafirkhaana,barna mubarakapur,2963,0,barna mubarakapur,14419
amethi,musafirkhaana,besara pashchim,2964,0,,
amethi,musafirkhaana,besara purab,2965,0,,
amethi,musafirkhaana,bhaddaur,2966,0,bhaddaur,14420
amethi,musafirkhaana,bhanauli,2967,0,bhanauli,1271
amethi,musafirkhaana,bhikhipur,2968,0,bhikhipur,14608
amethi,musafirkhaana,chandipur,2969,0,chandipur,14425
amethi,musafirkhaana,chitaipur,2970,0,chitaipur,51567
amethi,musafirkhaana,daadaraa,2971,0,daadaraa,14427
amethi,musafirkhaana,dharauli,2972,0,dharauli,16066
amethi,musafirkhaana,gajanpur duariya,2973,0,,
amethi,musafirkhaana,gangerua,2974,0,,
amethi,musafirkhaana,gunnaur,2975,0,gunnaur,14430
amethi,musafirkhaana,jakhashivpur,2976,0,jakhashivpur,14431
amethi,musafirkhaana,jamuvaari,2977,0,jamuvaari,14432
amethi,musafirkhaana,kanjas,2978,0,kanjas,14433
amethi,musafirkhaana,kanku poor,2979,0,kanku poor,14434
amethi,musafirkhaana,kapoorchandpur,2980,0,,
amethi,musafirkhaana,karpia,2981,0,karpia,14435
amethi,musafirkhaana,kasthuni pashchim,2982,0,kasthuni pashchim,14436
amethi,musafirkhaana,kasthuni purab,2983,0,kasthuni purab,14437
amethi,musafirkhaana,keshavpur,2984,0,,
