res_15_gp_id,block,gp,district,merge10gp
18666,manikpur,tikriya jamunihaai,chitrakoot,0
18667,manikpur,udkimaafee,chitrakoot,0
18668,manikpur,unchaadih,chitrakoot,0
18669,mau,ahiri,chitrakoot,0
18670,mau,bargarh.,chitrakoot,0
18671,mau,barhakotara,chitrakoot,0
18672,mau,bariyaarikala,chitrakoot,0
18674,mau,bhitari,chitrakoot,0
18675,mau,biaval,chitrakoot,0
18676,mau,boj,chitrakoot,0
18677,mau,chakor,chitrakoot,0
18678,mau,chhiwalha,chitrakoot,0
18679,mau,chitrawaar,chitrakoot,0
18680,mau,dadri,chitrakoot,0
18681,mau,devra,chitrakoot,0
18682,mau,dodiyamafee,chitrakoot,0
18683,mau,gadhwaan,chitrakoot,0
18684,mau,gahur,chitrakoot,0
18685,mau,goiakhurd,chitrakoot,0
18686,mau,hardikala,chitrakoot,0
18687,mau,hatwa,chitrakoot,0
18688,mau,itaha devipur,chitrakoot,0
18689,mau,kalchiha,chitrakoot,0
18690,mau,karhi,chitrakoot,0
18691,mau,katayadandi,chitrakoot,0
18692,mau,khandeha,chitrakoot,0
18693,mau,khaptiha,chitrakoot,0
18694,mau,khohar,chitrakoot,0
18695,mau,kolmajara,chitrakoot,0
18696,mau,konia,chitrakoot,0
18697,mau,kopa,chitrakoot,0
18698,mau,kotra khambha,chitrakoot,0
18699,mau,kotwamaafee,chitrakoot,0
18700,mau,lapaanv,chitrakoot,0
18701,mau,manakaahitaini,chitrakoot,0
18703,mau,mandor,chitrakoot,0
18704,mau,mau,chitrakoot,0
18705,mau,mavaikala,chitrakoot,0
18706,mau,mohani,chitrakoot,0
18707,mau,mumburi,chitrakoot,0
18708,mau,murka,chitrakoot,0
18709,mau,nibi,chitrakoot,0
18710,mau,obari,chitrakoot,0
18711,mau,oujhar,chitrakoot,0
18712,mau,paradavaan,chitrakoot,0
18714,mau,radibhusauli,chitrakoot,0
18716,mau,sakhonha,chitrakoot,0
18717,mau,semra,chitrakoot,0
18718,mau,sesasubakra,chitrakoot,0
18719,mau,sikaru,chitrakoot,0
18720,mau,suraadhaa,chitrakoot,0
18721,mau,tadi,chitrakoot,0
18722,mau,tenduvamafee,chitrakoot,0
18723,mau,tikra,chitrakoot,0
18724,mau,tilouli,chitrakoot,0
18725,mau,turagavaan,chitrakoot,0
18726,pahari,araki,chitrakoot,0
18727,pahari,archha barethi,chitrakoot,0
18728,pahari,arjunpur,chitrakoot,0
18729,pahari,ashoh,chitrakoot,0
18730,pahari,atarauli maafee,chitrakoot,0
18731,pahari,audaha,chitrakoot,0
18732,pahari,baboopur,chitrakoot,0
18733,pahari,bacharan,chitrakoot,0
18734,pahari,bacta bujurg,chitrakoot,0
18735,pahari,bakataa khurd,chitrakoot,0
18736,pahari,balapur khalsa,chitrakoot,0
18737,pahari,bardwara,chitrakoot,0
18738,pahari,berour,chitrakoot,0
18739,pahari,bhadehdu,chitrakoot,0
18740,pahari,bhanpur,chitrakoot,0
18741,pahari,bhatary,chitrakoot,0
18742,pahari,bhuihari maafee,chitrakoot,0
18743,pahari,biharwa,chitrakoot,0
18744,pahari,bilas,chitrakoot,0
18745,pahari,boodaa semravar,chitrakoot,0
18746,pahari,byohara,chitrakoot,0
18747,pahari,canakota,chitrakoot,0
18748,pahari,chaandi,chitrakoot,0
18749,pahari,chakudh,chitrakoot,0
18750,pahari,chakzafarmaafee,chitrakoot,0
18751,pahari,chanahat,chitrakoot,0
18752,pahari,chaura,chitrakoot,0
18753,pahari,chhechariha bujurg,chitrakoot,0
18754,pahari,chhechariha khurd,chitrakoot,0
18755,pahari,chillimal,chitrakoot,0
18756,pahari,chilliracas,chitrakoot,0
18757,pahari,darseda,chitrakoot,0
18758,pahari,dehruchamaafi,chitrakoot,0
18759,pahari,deval,chitrakoot,0
18760,pahari,devary,chitrakoot,0
18761,pahari,gadauli,chitrakoot,0
18762,pahari,gadhwara,chitrakoot,0
18763,pahari,ganiva prasiddhpur,chitrakoot,0
18764,pahari,gauhanikala,chitrakoot,0
18765,pahari,hardauli,chitrakoot,0
18766,pahari,hasta,chitrakoot,0
18767,pahari,itora,chitrakoot,0
18768,pahari,jamahil,chitrakoot,0
18769,pahari,kalawaliya,chitrakoot,0
18770,pahari,kalvaara bujurg,chitrakoot,0
18771,pahari,kalvaara khurd,chitrakoot,0
18772,pahari,kandhavaniya,chitrakoot,0
18773,pahari,kharseda,chitrakoot,0
18774,pahari,khopa,chitrakoot,0
18775,pahari,kuchaaram,chitrakoot,0
18776,pahari,kuseli,chitrakoot,0
18777,pahari,lamiyaari,chitrakoot,0
18778,pahari,lohada,chitrakoot,0
18779,pahari,mahuwaan gaanv,chitrakoot,0
18780,pahari,mamasi bujurg,chitrakoot,0
18781,pahari,mirzapur,chitrakoot,0
18782,pahari,muharwa,chitrakoot,0
18783,pahari,naandi,chitrakoot,0
18784,pahari,nahara,chitrakoot,0
18785,pahari,naini,chitrakoot,0
18786,pahari,nonar,chitrakoot,0
18787,pahari,ora,chitrakoot,0
18788,pahari,pachokhar,chitrakoot,0
18789,pahari,pahari bujurg,chitrakoot,0
18790,pahari,panauti,chitrakoot,0
18791,pahari,patharamani,chitrakoot,0
18792,pahari,patna khalsa,chitrakoot,0
18793,pahari,pilakhini,chitrakoot,0
18794,pahari,prasiddhpur,chitrakoot,0
18795,pahari,raipur,chitrakoot,0
18796,pahari,rampuria abbal,chitrakoot,0
18797,pahari,sagavara,chitrakoot,0
18798,pahari,salikpur,chitrakoot,0
18799,pahari,saradhuva,chitrakoot,0
18800,pahari,sikari sani,chitrakoot,0
18801,pahari,surasen,chitrakoot,0
18802,pahari,suraval,chitrakoot,0
18803,pahari,taura,chitrakoot,0
18804,pahari,tir ghumaai gangu,chitrakoot,0
18805,pahari,unnai banna,chitrakoot,0
18806,pahari,vir ghumaai surki,chitrakoot,0
18807,ramnagar,amavaan,chitrakoot,0
18808,ramnagar,atarasui,chitrakoot,0
18811,ramnagar,baruva,chitrakoot,0
18814,ramnagar,bhakharwar,chitrakoot,0
18815,ramnagar,bodhi,chitrakoot,0
18816,ramnagar,chhibo,chitrakoot,0
18817,ramnagar,choraha,chitrakoot,0
18818,ramnagar,deundha,chitrakoot,0
18819,ramnagar,dhauuvaar,chitrakoot,0
18820,ramnagar,dhunuva,chitrakoot,0
18822,ramnagar,hannabinaika,chitrakoot,0
18823,ramnagar,itwaan,chitrakoot,0
18825,ramnagar,kataiyakhadar,chitrakoot,0
18826,ramnagar,khajurihakala,chitrakoot,0
18829,ramnagar,lodhaura barethi,chitrakoot,0
18830,ramnagar,lori,chitrakoot,0
18831,ramnagar,nandin kurmian,chitrakoot,0
18832,ramnagar,pahari,chitrakoot,0
18833,ramnagar,paroko,chitrakoot,0
18834,ramnagar,piparud,chitrakoot,0
18835,ramnagar,pyriyamafee,chitrakoot,0
18836,ramnagar,ragauli,chitrakoot,0
18837,ramnagar,ramnagar,chitrakoot,0
18839,ramnagar,reruva,chitrakoot,0
18840,ramnagar,roopauli,chitrakoot,0
18841,ramnagar,sikari,chitrakoot,0
18844,ramnagar,suhel,chitrakoot,0
18845,ramnagar,tiramau,chitrakoot,0
18846,ramnagar,ufrauli,chitrakoot,0
18847,baitalpur,adharangi,devaria,0
18848,baitalpur,ahladpur marakadi,devaria,0
18849,baitalpur,araipaar,devaria,0
18850,baitalpur,aura chauri,devaria,0
18851,baitalpur,bahorpur,devaria,0
18852,baitalpur,baitalpur,devaria,0
18853,baitalpur,bakiya,devaria,0
18854,baitalpur,baliyavaan,devaria,0
18855,baitalpur,baltikara,devaria,0
18856,baitalpur,balua,devaria,0
18857,baitalpur,bansapaar bujurg,devaria,0
18858,baitalpur,baraari 1,devaria,0
18859,baitalpur,baraari 2,devaria,0
18860,baitalpur,barnai,devaria,0
18861,baitalpur,batulhi,devaria,0
18862,baitalpur,beladriya,devaria,0
18863,baitalpur,belavar dubawar,devaria,0
18864,baitalpur,belhi tiwari,devaria,0
18865,baitalpur,bhagavanpur choube,devaria,0
18866,baitalpur,bhagua,devaria,0
18867,baitalpur,bhali chaur,devaria,0
18868,baitalpur,bharauli,devaria,0
18869,baitalpur,bharwaliya,devaria,0
18870,baitalpur,bhiswaan,devaria,0
18871,baitalpur,bhudipakad,devaria,0
18872,baitalpur,bodiya anant,devaria,0
18873,baitalpur,bourdih,devaria,0
18874,baitalpur,channpur,devaria,0
18875,baitalpur,chaturbhujpur,devaria,0
18876,baitalpur,chheriha,devaria,0
18877,baitalpur,chhitahi bazaar,devaria,0
18878,baitalpur,chilavanamohaanv,devaria,0
18879,baitalpur,chiuraha khaas,devaria,0
18880,baitalpur,daturakhaas,devaria,0
18881,baitalpur,govindpur,devaria,0
18882,baitalpur,gudri,devaria,0
18883,baitalpur,hadahi nadolvaan,devaria,0
18884,baitalpur,itwa,devaria,0
18885,baitalpur,izrhi,devaria,0
18886,baitalpur,jaitpura,devaria,0
18887,baitalpur,jamuna,devaria,0
18888,baitalpur,jangal imiliha,devaria,0
18889,baitalpur,jangal sahjauli,devaria,0
18890,baitalpur,jangal taraini,devaria,0
18891,baitalpur,jokehakhaas,devaria,0
18892,baitalpur,karanj,devaria,0
18893,baitalpur,karmel banrahi,devaria,0
18894,baitalpur,khadaaich,devaria,0
18895,baitalpur,koilgarhha,devaria,0
18896,baitalpur,lakhanchand,devaria,0
18897,baitalpur,lakshmipur,devaria,0
18898,baitalpur,mahiganj,devaria,0
18899,baitalpur,mahrajganj,devaria,0
18900,baitalpur,mahsavaan 1,devaria,0
18901,baitalpur,mahuaavaan 2,devaria,0
18902,baitalpur,mahuadih,devaria,0
18903,baitalpur,mednapur,devaria,0
18904,baitalpur,mehda,devaria,0
18905,baitalpur,mishrauliya,devaria,0
18906,baitalpur,mukundapur,devaria,0
18907,baitalpur,nakatapaar,devaria,0
18908,baitalpur,narainpur,devaria,0
18909,baitalpur,nerushmavaan,devaria,0
18910,baitalpur,pahadpur,devaria,0
18911,baitalpur,parasa jagal,devaria,0
18912,baitalpur,parasajokaha,devaria,0
18913,baitalpur,parsuna,devaria,0
18914,baitalpur,piparahia,devaria,0
18915,baitalpur,rampur doobe,devaria,0
18916,baitalpur,rampur gaunaria,devaria,0
18917,baitalpur,rampur lala,devaria,0
18918,baitalpur,ranihavaan,devaria,0
18919,baitalpur,ruchchapar,devaria,0
18920,baitalpur,sakarapaar bujurg,devaria,0
18921,baitalpur,sakarapaar khurd,devaria,0
18922,baitalpur,sekhuna,devaria,0
18923,baitalpur,sirajam,devaria,0
18924,baitalpur,sirajmadai,devaria,0
18925,baitalpur,sohsa,devaria,0
18926,baitalpur,sopri bujurg,devaria,0
18927,baitalpur,surchak,devaria,0
18928,baitalpur,suryapura,devaria,0
18929,baitalpur,tenduhi,devaria,0
18930,baitalpur,tiwai,devaria,0
18931,baitalpur,udhopur,devaria,0
18932,baitalpur,usraa bazaar,devaria,0
18933,baitalpur,vikram vishunpur,devaria,0
18934,baitalpur,vikrampur bansapaar,devaria,0
18935,baitalpur,vishunpur muraar,devaria,0
18936,baitalpur,vishunpura 1,devaria,0
18937,baitalpur,vishunpura-2,devaria,0
18938,banakata,aghaanv,devaria,0
18948,banakata,bankul,devaria,0
18966,banakata,gaadha,devaria,0
18981,banakata,mathia,devaria,0
18993,banakata,pipara babu pattee,devaria,0
18997,banakata,raajpur,devaria,0
19009,banakata,tadwa,devaria,0
19029,barhaj,gangaachak,devaria,0
19042,barhaj,lakshmipur,devaria,0
19052,barhaj,natavaar,devaria,0
19058,barhaj,parasiachoube,devaria,0
19062,barhaj,sasraanv,devaria,0
19064,barhaj,ujramohanv,devaria,0
19066,barhaj,vishunpura,devaria,0
19070,bhagalpur,badhaunahardo,devaria,0
19074,bhagalpur,bakuchi mishra,devaria,0
19077,bhagalpur,barthalala,devaria,0
19078,bhagalpur,belava,devaria,0
19084,bhagalpur,chakrabodha,devaria,0
19085,bhagalpur,chhittoopur,devaria,0
19086,bhagalpur,dayodhi,devaria,0
19093,bhagalpur,dhurihat,devaria,0
19095,bhagalpur,ghugha gaduna,devaria,0
19120,bhagalpur,piparabhuli,devaria,0
19121,bhagalpur,piparapathak,devaria,0
19134,bhaluani,bakiya phulvariyaa,devaria,0
19137,bhaluani,bangaroli,devaria,0
19149,bhaluani,bhedapakad khurd,devaria,0
19160,bhaluani,jaraaramman,devaria,0
19168,bhaluani,khudiyapathak,devaria,0
19172,bhaluani,kunichawar,devaria,0
19184,bhaluani,naranga,devaria,0
19192,bhaluani,patakhauli,devaria,0
19198,bhaluani,piparapuran,devaria,0
19203,bhaluani,singhpur,devaria,0
19212,bhaluani,tarkulhaan,devaria,0
19216,bhaluani,thakurdevaria,devaria,0
19218,bhatni,adhaila,devaria,0
19230,bhatni,bhatnikhas,devaria,0
19238,bhatni,dharmakhorbabu,devaria,0
19240,bhatni,dumri,devaria,0
19241,bhatni,fatehpur,devaria,0
19246,bhatni,jiraso,devaria,0
19249,bhatni,khiria,devaria,0
19252,bhatni,laalachak,devaria,0
19254,bhatni,mahuranv,devaria,0
19256,bhatni,mathdnaur,devaria,0
19272,bhatni,ranighat,devaria,0
19281,bhatni,singhpur,devaria,0
19286,bhatni,vaidyamishrouli,devaria,0
19290,bhatpaar rani,ajoria,devaria,0
19296,bhatpaar rani,belhi,devaria,0
19297,bhatpaar rani,belthra,devaria,0
19299,bhatpaar rani,bharauli,devaria,0
19314,bhatpaar rani,jasui,devaria,0
19315,bhatpaar rani,jogur,devaria,0
19319,bhatpaar rani,katitikar,devaria,0
19332,bhatpaar rani,malahachak,devaria,0
19336,bhatpaar rani,narainpur tiwari,devaria,0
19340,bhatpaar rani,pahadpur,devaria,0
19351,bhatpaar rani,tadva,devaria,0
19356,desahi devaria,akatahia,devaria,0
19358,desahi devaria,baijnathpur,devaria,0
19363,desahi devaria,bharthapattee,devaria,0
19369,desahi devaria,devariabudhukhaan,devaria,0
19375,desahi devaria,gaunaria,devaria,0
19385,desahi devaria,madpa,devaria,0
19387,desahi devaria,mahavaan,devaria,0
19388,desahi devaria,mundera,devaria,0
19390,desahi devaria,mundera urf balaahi,devaria,0
19395,desahi devaria,pauharichhapar,devaria,0
19407,desahi devaria,simari,devaria,0
19415,devaria sadar,babhani 1,devaria,0
19416,devaria sadar,babhani 2,devaria,0
19427,devaria sadar,baruadih,devaria,0
19445,devaria sadar,gambheerpur,devaria,0
19452,devaria sadar,karaundi,devaria,0
19469,devaria sadar,mukundapur,devaria,0
19478,devaria sadar,parasia,devaria,0
19491,devaria sadar,sahjauli,devaria,0
19492,devaria sadar,sajwaliya,devaria,0
19495,devaria sadar,singhi,devaria,0
19502,devaria sadar,vishunpura,devaria,0
19509,gauribazar,badaharaa,devaria,0
19518,gauribazar,belwapandeya,devaria,0
19526,gauribazar,damrabhiswaan,devaria,0
19534,gauribazar,gaurighurd,devaria,0
19541,gauribazar,jangal kataai,devaria,0
19542,gauribazar,jangalkitasen,devaria,0
19543,gauribazar,jangalpipara,devaria,0
19548,gauribazar,karajahin,devaria,0
19568,gauribazar,panankunda,devaria,0
19574,gauribazar,pokharbhinda,devaria,0
19576,gauribazar,ramalakshan,devaria,0
19579,gauribazar,rasauli,devaria,0
19589,gauribazar,tenubaari,devaria,0
19590,gauribazar,ubhaanv,devaria,0
19591,gauribazar,usribujurg,devaria,0
19597,laar,baavanpaligosai,devaria,0
19617,laar,gahodila,devaria,0
19621,laar,itauramishra,devaria,0
19625,laar,kathodi,devaria,0
19629,laar,kharvaniya naveen,devaria,0
19634,laar,mahaichpar,devaria,0
19637,laar,majwaliyanan02,devaria,0
19647,laar,patnaji,devaria,0
19654,laar,rawatparpandeya,devaria,0
19661,laar,satotar,devaria,0
19677,pathradev,bindwaliya,devaria,0
19688,pathradev,gurmiya,devaria,0
19696,pathradev,kuchaya,devaria,0
19697,pathradev,kulachak,devaria,0
19700,pathradev,machaaila,devaria,0
19702,pathradev,mahauvanghurd,devaria,0
19712,pathradev,muraarchhapar,devaria,0
19721,pathradev,piparadaud,devaria,0
19722,pathradev,pokharbhinda,devaria,0
19727,pathradev,rampurshukla,devaria,0
19729,pathradev,sakatui,devaria,0
19735,pathradev,sitapattee,devaria,0
19749,rampur kaarkaana,belvaan,devaria,0
19750,rampur kaarkaana,bhagautipur,devaria,0
19766,rampur kaarkaana,karamhaan,devaria,0
19767,rampur kaarkaana,karanpur urf pachpheda,devaria,0
19769,rampur kaarkaana,khajuriya,devaria,0
19771,rampur kaarkaana,kusamha urf belvaan,devaria,0
19778,rampur kaarkaana,manjharia urf jalpurva,devaria,0
19779,rampur kaarkaana,mathiakhurd,devaria,0
19791,rampur kaarkaana,pokharbhinda,devaria,0
19801,rampur kaarkaana,sohnipaar,devaria,0
19804,rampur kaarkaana,vishunpur urf chirkihwa,devaria,0
19807,rudrapur,amaunikhaas,devaria,0
19808,rudrapur,anusaa,devaria,0
19810,rudrapur,baida,devaria,0
19820,rudrapur,coder,devaria,0
19825,rudrapur,dharampur,devaria,0
19830,rudrapur,hadahaa,devaria,0
19834,rudrapur,jafarabadkotia,devaria,0
19838,rudrapur,jangal bhuswal,devaria,0
19848,rudrapur,kuraiti,devaria,0
19849,rudrapur,lalpurparasia,devaria,0
19858,rudrapur,mathiatwari,devaria,0
19869,rudrapur,patakhauli,devaria,0
19875,rudrapur,rampurva,devaria,0
19876,rudrapur,ratanpura,devaria,0
19879,rudrapur,saraanvghurd,devaria,0
19880,rudrapur,semrauna,devaria,0
19883,rudrapur,sonbarasa,devaria,0
19885,rudrapur,tadva,devaria,0
19887,rudrapur,tigharakhairava,devaria,0
19899,salempur,banakatadkshit,devaria,0
19907,salempur,chakarwabahordaas,devaria,0
19908,salempur,chakbandi urf bighi,devaria,0
19913,salempur,chodpaar,devaria,0
19920,salempur,dhobi,devaria,0
19928,salempur,hadhhua urf aurangabad,devaria,0
19929,salempur,haraiya,devaria,0
19930,salempur,himauralala,devaria,0
19933,salempur,jamuaanan0-1,devaria,0
19947,salempur,malhani,devaria,0
19948,salempur,malipur,devaria,0
19951,salempur,mujuribujurg,devaria,0
19963,salempur,parasiabanshi,devaria,0
19965,salempur,puradakhila,devaria,0
19966,salempur,puraina,devaria,0
19984,tarkulawa,balpursrinagar,devaria,0
19990,tarkulawa,dwarika,devaria,0
19991,tarkulawa,gopalpur,devaria,0
20016,tarkulawa,pacharukhiya,devaria,0
20020,tarkulawa,parsauni,devaria,0
20024,tarkulawa,ratanpura,devaria,0
20032,tarkulawa,tavakkalpur,devaria,0
20057,aliganj,dadoopur khurd,eta,0
20072,aliganj,jahaan nagar,eta,0
20075,aliganj,janipur,eta,0
20089,aliganj,kudaisha hridaipur,eta,0
20092,aliganj,ladsiourfalutuphullapur,eta,0
20102,aliganj,nagariyaa urf sikandarpur doga,eta,0
20106,aliganj,paharaiya,eta,0
20107,aliganj,paharpur,eta,0
20114,aliganj,rampur dehaat,eta,0
20152,avagarh,khedia taj,eta,0
20160,avagarh,misakhurd,eta,0
20162,avagarh,mufasama,eta,0
20177,avagarh,silamai,eta,0
20180,avagarh,udery,eta,0
20182,jaithra,aharai vichanpur,eta,0
20183,jaithra,ahmadpur,eta,0
20184,jaithra,amritpur raghoopur,eta,0
20185,jaithra,baghauli,eta,0
20186,jaithra,bahagon,eta,0
20187,jaithra,bandoopura,eta,0
20188,jaithra,baniyahara,eta,0
20189,jaithra,barauliya,eta,0
20190,jaithra,barna,eta,0
20191,jaithra,bhalul,eta,0
20192,jaithra,bhamaura,eta,0
20193,jaithra,bhaoopura,eta,0
20194,jaithra,dahalia,eta,0
20195,jaithra,datauli,eta,0
20196,jaithra,dharauli,eta,0
20197,jaithra,dhumari,eta,0
20198,jaithra,doulatpur,eta,0
20199,jaithra,faganaul,eta,0
20200,jaithra,gadhi madasua,eta,0
20201,jaithra,gadhi roshan,eta,0
20202,jaithra,ganapatipur badhapur,eta,0
20203,jaithra,gangoopura,eta,0
20204,jaithra,gasinghpur,eta,0
20205,jaithra,guhatiya khurd,eta,0
20206,jaithra,harsinghpur,eta,0
20207,jaithra,jagpura,eta,0
20208,jaithra,jamalapur,eta,0
20209,jaithra,jasrathpur,eta,0
20210,jaithra,jawaharnagar purasari,eta,0
20211,jaithra,jiroliya,eta,0
20212,jaithra,kasela,eta,0
20213,jaithra,kasturpura,eta,0
20214,jaithra,kathingra,eta,0
20215,jaithra,kharsela,eta,0
20216,jaithra,khawa,eta,0
20217,jaithra,khetoopura,eta,0
20218,jaithra,khiria,eta,0
20219,jaithra,khiria banaar,eta,0
20220,jaithra,khiria nagarshah,eta,0
20221,jaithra,lalpur jahogirabad,eta,0
20222,jaithra,maharaajapur,eta,0
20223,jaithra,majarajaat jaithra,eta,0
20224,jaithra,manikpura,eta,0
20225,jaithra,masulia,eta,0
20226,jaithra,medoopura,eta,0
20227,jaithra,mohakampur,eta,0
20228,jaithra,muiuddinpur,eta,0
20229,jaithra,nagala dayaal,eta,0
20230,jaithra,nakhatpura,eta,0
20231,jaithra,nizamabad,eta,0
20232,jaithra,parauli suhagpur,eta,0
20233,jaithra,pinjri gambheer sih,eta,0
20234,jaithra,pinjri summer sih,eta,0
20235,jaithra,rupadhani,eta,0
20236,jaithra,sahori,eta,0
20237,jaithra,sarauth pachhanya,eta,0
20238,jaithra,sarauth puvaanya,eta,0
20239,jaithra,shekhpura,eta,0
20240,jaithra,sukati kheda,eta,0
20241,jaithra,taragavaan,eta,0
20242,jaithra,tatarai,eta,0
20243,jaithra,tausaiya kisanaan,eta,0
20244,jaithra,tausaiya maluk,eta,0
20245,jaithra,tigra bhamaura,eta,0
20246,jaithra,tikathar,eta,0
20247,jaithra,udaipura,eta,0
20248,jaithra,vichhand paharpur,eta,0
20251,jalesar,bahadurpur kasimpur,eta,0
20255,jalesar,budhaira,eta,0
20268,jalesar,karhala kasimpur,eta,0
20269,jalesar,khanpur,eta,0
20270,jalesar,kheda guarau,eta,0
20276,jalesar,may,eta,0
20286,jalesar,paaydapur,eta,0
20300,jalesar,sirgabaan,eta,0
20315,marhara,buuerra,eta,0
20319,marhara,dhiramai paanch viswa,eta,0
20351,marhara,samaspur,eta,0
20355,marhara,saribulekhan,eta,0
20361,marhara,supaiti,eta,0
20372,nidhauli kalau,barigbaan,eta,0
20374,nidhauli kalau,bathua,eta,0
20376,nidhauli kalau,bhadua,eta,0
20378,nidhauli kalau,bhoopalpur,eta,0
20388,nidhauli kalau,gokulpur,eta,0
20391,nidhauli kalau,himmatpur,eta,0
20395,nidhauli kalau,jabara,eta,0
20403,nidhauli kalau,kunwarpur chandrabhanpur,eta,0
20411,nidhauli kalau,mukharna,eta,0
20412,nidhauli kalau,mumiakheda,eta,0
20413,nidhauli kalau,nabali,eta,0
20420,nidhauli kalau,noserpur,eta,0
20422,nidhauli kalau,pachpeda,eta,0
20433,nidhauli kalau,songra,eta,0
20437,sakit,ambarpur rizor,eta,0
20445,sakit,bigaur,eta,0
20448,sakit,chandpur locaspur,eta,0
20451,sakit,chilmapur,eta,0
20453,sakit,datauli,eta,0
20456,sakit,fatehpura,eta,0
20460,sakit,ghutalai,eta,0
20461,sakit,harachandrapur kalam,eta,0
20465,sakit,jaitpur,eta,0
20467,sakit,jisukhpur sani,eta,0
20469,sakit,kamalpur may,eta,0
20471,sakit,karamchandrapur,eta,0
20483,sakit,mansukhpur,eta,0
20495,sakit,nagala harikishanpur,eta,0
20506,sakit,raibadi,eta,0
20513,sakit,sabalpur,eta,0
20516,sakit,salempur khediya,eta,0
20524,sakit,tikampur,eta,0
20527,sakit,vaisya khediya,eta,0
20528,shitalpur,achalpur,eta,0
20532,shitalpur,babarpur,eta,0
20541,shitalpur,bhagpur,eta,0
20543,shitalpur,bhogpur,eta,0
20544,shitalpur,birampur,eta,0
20556,shitalpur,jalalpur palra,eta,0
20558,shitalpur,jawaharpur arthra,eta,0
20564,shitalpur,kasati,eta,0
20570,shitalpur,koyna,eta,0
20577,shitalpur,loya badshahpur pitam singh,eta,0
20593,shitalpur,pabaans,eta,0
20602,shitalpur,sathri,eta,0
20611,badpur,ajamatpur,farrukhabad,0
20612,badpur,amethi jadid,farrukhabad,0
20613,badpur,amethi kohna,farrukhabad,0
20614,badpur,amilpur,farrukhabad,0
20615,badpur,arrahapaharpur,farrukhabad,0
20616,badpur,awajpur,farrukhabad,0
20617,badpur,babarpur,farrukhabad,0
20618,badpur,bagalkula,farrukhabad,0
20619,badpur,barun,farrukhabad,0
20620,badpur,baseli,farrukhabad,0
20621,badpur,bhagua nagala,farrukhabad,0
20622,badpur,bhaoopur khurd,farrukhabad,0
20623,badpur,bisalpur tarai,farrukhabad,0
20624,badpur,budhnamau,farrukhabad,0
20625,badpur,chandpur,farrukhabad,0
20626,badpur,chauspur,farrukhabad,0
20627,badpur,devrampur,farrukhabad,0
20628,badpur,dhansua,farrukhabad,0
20629,badpur,dharmpur katari,farrukhabad,0
20630,badpur,dhilaval,farrukhabad,0
20631,badpur,gangauli,farrukhabad,0
20632,badpur,gharampur,farrukhabad,0
20633,badpur,gutasy,farrukhabad,0
20634,badpur,hathipur,farrukhabad,0
20635,badpur,havetpur gadhiya,farrukhabad,0
20636,badpur,jaitpur,farrukhabad,0
20637,badpur,janaiya sithaiya,farrukhabad,0
20638,badpur,jasmai,farrukhabad,0
20639,badpur,kalauli mahabullapur,farrukhabad,0
20640,badpur,katari gangpur,farrukhabad,0
20641,badpur,khanpur,farrukhabad,0
20642,badpur,kharbandi kuiyamboot,farrukhabad,0
20643,badpur,kiratpur,farrukhabad,0
20644,badpur,kuberpur ghat,farrukhabad,0
20645,badpur,kutara,farrukhabad,0
20646,badpur,lakhmipur,farrukhabad,0
