district,block,res_15_gp,res_15_gp_id,merge10gp,res_10_gp,res_10_gp_id,res_10_block
ayodhya,sohaval,sanaha,5011,0,,,
ayodhya,sohaval,saravishunpur,5012,0,,,
ayodhya,sohaval,sarayanamu,5013,0,,,
ayodhya,sohaval,shekhpurjaafar,5014,0,,,
ayodhya,sohaval,sihaita lohani,5015,0,,,
ayodhya,sohaval,sivar,5016,0,,,
ayodhya,sohaval,sohaval,5017,0,,,
ayodhya,sohaval,sokhaava,5018,0,,,
ayodhya,sohaval,surwari,5019,0,,,
ayodhya,sohaval,tahseenpur,5020,0,,,
ayodhya,sohaval,tandva,5021,0,,,
ayodhya,sohaval,theugaan,5022,0,,,
ayodhya,sohaval,uchitpur,5023,0,,,
ayodhya,tarun,baaraa,5024,0,,,
ayodhya,tarun,baharpur,5025,0,,,
ayodhya,tarun,baisoopali,5026,0,,,
ayodhya,tarun,balapur,5027,0,,,
ayodhya,tarun,balleekrupalpur,5028,0,,,
ayodhya,tarun,balrampur,5029,0,,,
ayodhya,tarun,baraavan,5030,0,,,
ayodhya,tarun,barehata,5031,0,,,
ayodhya,tarun,bedapur,5032,0,,,
ayodhya,tarun,bela,5033,0,,,
ayodhya,tarun,belagara,5034,0,,,
ayodhya,tarun,bennigaddopur,5035,0,,,
ayodhya,tarun,bhadaarghurd,5036,0,,,
ayodhya,tarun,bhopaduhia,5037,0,,,
ayodhya,tarun,cacoli,5038,0,,,
ayodhya,tarun,chakrasenpur,5039,0,,,
ayodhya,tarun,charaavaan,5040,0,,,
ayodhya,tarun,chitaavaan,5041,0,,,
ayodhya,tarun,dadoopur,5042,0,,,
ayodhya,tarun,daudaha,5043,0,,,
ayodhya,tarun,dhamhar,5044,0,,,
ayodhya,tarun,dhaurhara kuti,5045,0,,,
ayodhya,tarun,dostagrampur,5046,0,,,
ayodhya,tarun,fakhrpur,5047,0,,,
ayodhya,tarun,fatehpur kamasin,5048,0,,,
ayodhya,tarun,garauli,5049,0,,,
ayodhya,tarun,gauhani khurd,5050,0,,,
ayodhya,tarun,gaura,5051,0,,,
ayodhya,tarun,gauthura,5052,0,,,
ayodhya,tarun,gayaspur,5053,0,,,
ayodhya,tarun,ghuritikar,5054,0,,,
ayodhya,tarun,gurauli,5055,0,,,
ayodhya,tarun,haidargaj,5056,0,,,
ayodhya,tarun,hathigo,5057,0,,,
ayodhya,tarun,husainpur,5058,0,,,
ayodhya,tarun,imilia,5059,0,,,
ayodhya,tarun,jaisinghmu,5060,0,,,
ayodhya,tarun,jajavaara,5061,0,,,
ayodhya,tarun,janaa,5062,0,,,
ayodhya,tarun,kakaraahi,5063,0,,,
ayodhya,tarun,kalyanpur chhituna,5064,0,,,
ayodhya,tarun,kanakpur jhagarauli,5065,0,,,
ayodhya,tarun,kandharpur,5066,0,,,
ayodhya,tarun,karaundi,5067,0,,,
ayodhya,tarun,katauna,5068,0,,,
ayodhya,tarun,kelaalaal kho,5069,0,,,
ayodhya,tarun,kesharua bujurg,5070,0,,,
ayodhya,tarun,kevalapur urf takaminganj,5071,0,,,
ayodhya,tarun,khaparadih,5072,0,,,
ayodhya,tarun,khemipur nidhiyaavaan,5073,0,,,
ayodhya,tarun,kichhuti kishundaspur,5074,0,,,
ayodhya,tarun,koro raghavpur,5075,0,,,
ayodhya,tarun,kunadand,5076,0,,,
ayodhya,tarun,mahanmau,5077,0,,,
ayodhya,tarun,maharai mohammadpur,5078,0,,,
ayodhya,tarun,maihar kabirpur,5079,0,,,
ayodhya,tarun,malavan,5080,0,,,
ayodhya,tarun,manaupur,5081,0,,,
ayodhya,tarun,mizuli kisundaspur,5082,0,,,
ayodhya,tarun,nagpali,5083,0,,,
ayodhya,tarun,narainpur,5084,0,,,
ayodhya,tarun,nasaratpur,5085,0,,,
ayodhya,tarun,netvari chaturpur,5086,0,,,
ayodhya,tarun,odi ratnathpur,5087,0,,,
ayodhya,tarun,oonchgaanv,5088,0,,,
ayodhya,tarun,paali achalpur,5089,0,,,
ayodhya,tarun,paara garibashah,5090,0,,,
ayodhya,tarun,paara hathigo,5091,0,,,
ayodhya,tarun,paaraaram,5092,0,,,
ayodhya,tarun,pachhiyana,5093,0,,,
ayodhya,tarun,panchgavaan,5094,0,,,
ayodhya,tarun,parasava mahola,5095,0,,,
ayodhya,tarun,parmanandpur,5096,0,,,
ayodhya,tarun,pedra,5097,0,,,
ayodhya,tarun,pichora,5098,0,,,
ayodhya,tarun,purab patti,5099,0,,,
ayodhya,tarun,purushottampur,5100,0,,,
ayodhya,tarun,rakhuna,5101,0,,,
ayodhya,tarun,ramdaspur,5102,0,,,
ayodhya,tarun,rampur ahiroli,5103,0,,,
ayodhya,tarun,rampur pratap,5104,0,,,
ayodhya,tarun,rauhaari,5105,0,,,
ayodhya,tarun,sahasipur,5106,0,,,
ayodhya,tarun,sanvardhir,5107,0,,,
ayodhya,tarun,sarai manodhar,5108,0,,,
ayodhya,tarun,shivarampur,5109,0,,,
ayodhya,tarun,sihipur,5110,0,,,
ayodhya,tarun,singhoriya,5111,0,,,
ayodhya,tarun,sirsa niajpur,5112,0,,,
ayodhya,tarun,sonaura gaoopur,5113,0,,,
ayodhya,tarun,tarapur,5114,0,,,
ayodhya,tarun,tardih,5115,0,,,
ayodhya,tarun,tarun,5116,0,,,
ayodhya,tarun,thariyakala,5117,0,,,
ayodhya,tarun,tikri,5118,0,,,
ayodhya,tarun,vijayanpur sajahara,5119,0,,,
ayodhya,tarun,yadavapur,5120,0,,,
azamgarh,ahiraula,amagilia,5125,0,,,
azamgarh,ahiraula,banakhurd,5133,0,,,
azamgarh,ahiraula,daniyalpur,5153,0,,,
azamgarh,ahiraula,khanpurachandu,5175,0,,,
azamgarh,ahiraula,mehiyapaar,5184,0,,,
azamgarh,ahiraula,naoopur,5187,0,,,
azamgarh,ahiraula,paara,5190,0,,,
azamgarh,ahiraula,panakarpur,5192,0,,,
azamgarh,ahiraula,seerpattee,5207,0,,,
azamgarh,ahiraula,tiwariyakhurd,5211,0,,,
azamgarh,ahiraula,udaina,5212,0,,,
azamgarh,ahiraula,vanakat,5213,0,,,
azamgarh,ajamatgarh,ahiroli,5215,0,,,
azamgarh,ajamatgarh,chak ajij,5238,0,,,
azamgarh,ajamatgarh,faridpur,5251,0,,,
azamgarh,ajamatgarh,ghorhara,5252,0,,,
azamgarh,ajamatgarh,harkhori,5254,0,,,
azamgarh,ajamatgarh,harsinghpur,5255,0,,,
azamgarh,ajamatgarh,imalipur,5256,0,,,
azamgarh,ajamatgarh,israha,5258,0,,,
azamgarh,ajamatgarh,jahiruddinpur,5259,0,,,
azamgarh,ajamatgarh,majhuwa ta0mohammadpur,5284,0,,,
azamgarh,ajamatgarh,mochipur,5289,0,,,
azamgarh,ajamatgarh,raju pattee,5298,0,,,
azamgarh,ajamatgarh,rampur,5299,0,,,
azamgarh,ajamatgarh,shekhmauli kartarpur,5306,0,,,
azamgarh,ajamatgarh,tiwari patruti,5316,0,,,
azamgarh,ataruliya,achalipur,5318,0,,,
azamgarh,ataruliya,bharsani,5326,0,,,
azamgarh,ataruliya,bhorajpur kala,5330,0,,,
azamgarh,ataruliya,chanaita,5333,0,,,
azamgarh,ataruliya,devdih,5339,0,,,
azamgarh,ataruliya,hardiya,5347,0,,,
azamgarh,ataruliya,karmeni,5353,0,,,
azamgarh,ataruliya,khalispur,5354,0,,,
azamgarh,ataruliya,mathia japti maafee,5363,0,,,
azamgarh,ataruliya,padara,5368,0,,,
azamgarh,ataruliya,tadwa,5380,0,,,
azamgarh,bilariyaganj,bashirpur,5400,0,,,
azamgarh,bilariyaganj,basila,5401,0,,,
azamgarh,bilariyaganj,bhavaraipurpattee bankarai,5408,0,,,
azamgarh,bilariyaganj,bijarava,5410,0,,,
azamgarh,bilariyaganj,charuwa,5414,0,,,
azamgarh,bilariyaganj,deva bindaval,5418,0,,,
azamgarh,bilariyaganj,dubarahan khoord,5423,0,,,
azamgarh,bilariyaganj,faridpur,5425,0,,,
azamgarh,bilariyaganj,gulaur,5432,0,,,
azamgarh,bilariyaganj,hasanpur,5436,0,,,
azamgarh,bilariyaganj,jameenpadari,5444,0,,,
azamgarh,bilariyaganj,kadipur harikesh,5450,0,,,
azamgarh,bilariyaganj,kadipur tiwari,5451,0,,,
azamgarh,bilariyaganj,khargpur,5457,0,,,
azamgarh,bilariyaganj,magapur,5463,0,,,
azamgarh,bilariyaganj,paati bujurg,5474,0,,,
azamgarh,bilariyaganj,pandeyawar,5479,0,,,
azamgarh,bilariyaganj,rampur mubarakapattee,5484,0,,,
azamgarh,bilariyaganj,shahabuddinpur,5487,0,,,
azamgarh,bilariyaganj,tadwa,5492,0,,,
azamgarh,haraiya,abhannapattee,5499,0,,,
azamgarh,haraiya,ajgara magarabi,5501,0,,,
azamgarh,haraiya,akhipur,5503,0,,,
azamgarh,haraiya,araji devara karkhiya,5505,0,,,
azamgarh,haraiya,araji nainijor karkhiya 1,5507,0,,,
azamgarh,haraiya,baaka,5508,0,,,
azamgarh,haraiya,bachurghurd,5509,0,,,
azamgarh,haraiya,bathan,5521,0,,,
azamgarh,haraiya,devaria,5531,0,,,
azamgarh,haraiya,karaila,5543,0,,,
azamgarh,haraiya,odhara salempur,5554,0,,,
azamgarh,haraiya,pokhara,5558,0,,,
azamgarh,haraiya,rachanpattee,5560,0,,,
azamgarh,haraiya,rohuwar,5564,0,,,
azamgarh,haraiya,sinkandhopur,5575,0,,,
azamgarh,jahanaganj,akabelpur,5585,0,,,
azamgarh,jahanaganj,babura vyavahardih,5589,0,,,
azamgarh,jahanaganj,barora khurd,5594,0,,,
azamgarh,jahanaganj,bhagwat,5597,0,,,
azamgarh,jahanaganj,chaksahdariyaa,5604,0,,,
azamgarh,jahanaganj,dharampur,5608,0,,,
azamgarh,jahanaganj,kajipur,5616,0,,,
azamgarh,jahanaganj,kalijpur,5617,0,,,
azamgarh,jahanaganj,koilari,5624,0,,,
azamgarh,jahanaganj,masiviramua,5630,0,,,
azamgarh,jahanaganj,mohiuddeenpur,5634,0,,,
azamgarh,jahanaganj,qutubpur,5645,0,,,
azamgarh,jahanaganj,suhawal,5654,0,,,
azamgarh,jahanaganj,tandva,5656,0,,,
azamgarh,koyalsa,bhairavapur,5668,0,,,
azamgarh,koyalsa,bosi japti moffee,5677,0,,,
azamgarh,koyalsa,chhinibrahman,5679,0,,,
azamgarh,koyalsa,chhinigopal,5680,0,,,
azamgarh,koyalsa,chumkuni,5681,0,,,
azamgarh,koyalsa,dhanagata,5685,0,,,
azamgarh,koyalsa,dhansinghpur,5687,0,,,
azamgarh,koyalsa,jayrampur,5701,0,,,
azamgarh,koyalsa,katohi,5705,0,,,
azamgarh,koyalsa,kolhata kamaal,5708,0,,,
azamgarh,koyalsa,kushaha gosai,5710,0,,,
azamgarh,koyalsa,lalpur,5713,0,,,
azamgarh,koyalsa,madanpattee,5714,0,,,
azamgarh,koyalsa,nonave,5725,0,,,
azamgarh,lalganj,achhichhi,5746,0,,,
azamgarh,lalganj,amilia,5751,0,,,
azamgarh,lalganj,devnathpur,5775,0,,,
azamgarh,lalganj,kathoni,5795,0,,,
azamgarh,lalganj,khetora,5797,0,,,
azamgarh,lalganj,khumahadevari,5798,0,,,
azamgarh,lalganj,nathmalpur urf visambharpur,5810,0,,,
azamgarh,lalganj,sikarura,5828,0,,,
azamgarh,lalganj,tikrgarh,5831,0,,,
azamgarh,lalganj,usrauli,5836,0,,,
azamgarh,mahrajganj,aa0 bairiya,5838,0,,,
azamgarh,mahrajganj,aa0 simari,5839,0,,,
azamgarh,mahrajganj,akshavat,5840,0,,,
azamgarh,mahrajganj,devara jadid,5863,0,,,
azamgarh,mahrajganj,devara tripurarpur yma,5865,0,,,
azamgarh,mahrajganj,goplapur,5870,0,,,
azamgarh,mahrajganj,judaa khurd,5878,0,,,
azamgarh,mahrajganj,khajiavar,5881,0,,,
azamgarh,mahrajganj,naubara devara jadid kita pratham,5898,0,,,
azamgarh,mahrajganj,naubaraar tripurar poor khalsa,5899,0,,,
azamgarh,mahrajganj,parasmanpur,5904,0,,,
azamgarh,martinganj,aurangabad,5923,0,,,
azamgarh,martinganj,bunda,5933,0,,,
azamgarh,martinganj,chiksaanva,5936,0,,,
azamgarh,martinganj,damerimakadumpur,5938,0,,,
azamgarh,martinganj,dariyapur,5939,0,,,
azamgarh,martinganj,dhagaval,5942,0,,,
azamgarh,martinganj,gamhiri,5945,0,,,
azamgarh,martinganj,kamalpur,5951,0,,,
azamgarh,martinganj,tirhutipur,5990,0,,,
azamgarh,mehnagar,balelpur,5994,0,,,
azamgarh,mehnagar,hansrajpur,6019,0,,,
azamgarh,mehnagar,hatwa ima,6021,0,,,
azamgarh,mehnagar,jhauvaan,6026,0,,,
azamgarh,mehnagar,jiyasad,6027,0,,,
azamgarh,mehnagar,katataa,6034,0,,,
azamgarh,mehnagar,khevasipur,6037,0,,,
azamgarh,mehnagar,kishundaspur,6039,0,,,
azamgarh,mehnagar,kusmulia,6040,0,,,
azamgarh,mehnagar,patna ahian,6052,0,,,
azamgarh,mehnagar,raghunathpur,6055,0,,,
azamgarh,mehnagar,singhpur dhanni,6068,0,,,
azamgarh,mirzapur,bakialakshirampur,6076,0,,,
azamgarh,mirzapur,birdar,6081,0,,,
azamgarh,mirzapur,cathauli,6083,0,,,
azamgarh,mirzapur,damdiyavan,6088,0,,,
azamgarh,mirzapur,dandwa mustafabad,6089,0,,,
azamgarh,mirzapur,dihavavari,6095,0,,,
azamgarh,mirzapur,duvaki,6097,0,,,
azamgarh,mirzapur,gahanighurd,6099,0,,,
azamgarh,mirzapur,ibrahimpur,6103,0,,,
azamgarh,mirzapur,kajrakol,6106,0,,,
azamgarh,mirzapur,kalvari,6107,0,,,
azamgarh,mirzapur,kherudadinpur,6117,0,,,
azamgarh,mirzapur,osti,6135,0,,,
azamgarh,mirzapur,sadarpur,6144,0,,,
azamgarh,mirzapur,vijahar manuddinpur,6157,0,,,
azamgarh,mohammadpur,adsarpur,6160,0,,,
azamgarh,mohammadpur,dhanoli,6176,0,,,
azamgarh,mohammadpur,ishwarpur,6186,0,,,
azamgarh,mohammadpur,jahanpur,6189,0,,,
azamgarh,mohammadpur,jamalpur bhelakhara,6191,0,,,
azamgarh,mohammadpur,khalispur,6192,0,,,
azamgarh,mohammadpur,kishanpur kashinath,6194,0,,,
azamgarh,mohammadpur,mujffarpur,6208,0,,,
azamgarh,mohammadpur,nagava chakmufati,6210,0,,,
azamgarh,mohammadpur,rampur abusaid,6216,0,,,
azamgarh,mohammadpur,saraibhau,6221,0,,,
azamgarh,mohammadpur,takmalpur,6227,0,,,
azamgarh,palhana,bheekhmpur,6236,0,,,
azamgarh,palhana,bhitcaso,6237,0,,,
azamgarh,palhana,jigni,6245,0,,,
azamgarh,palhana,mahadeopara,6255,0,,,
azamgarh,palhana,miapur vasadeva,6259,0,,,
azamgarh,palhani,ainiya,6280,0,,,
azamgarh,palhani,baag lakhrao,6282,0,,,
azamgarh,palhani,bayasi,6286,0,,,
azamgarh,palhani,bhagamalpur,6289,0,,,
azamgarh,palhani,dhannisarai,6297,0,,,
azamgarh,palhani,doodhnaara,6298,0,,,
azamgarh,palhani,hasaapar,6312,0,,,
azamgarh,palhani,"kartalpur,",6326,0,,,
azamgarh,palhani,katghar jamoor,6327,0,,,
azamgarh,palhani,khojapurmadhopattee,6330,0,,,
azamgarh,palhani,kol pandeya,6333,0,,,
azamgarh,palhani,mojarapur,6342,0,,,
azamgarh,palhani,molnapur,6343,0,,,
azamgarh,palhani,namdarpur,6346,0,,,
azamgarh,palhani,"parameshwapur,",6350,0,,,
azamgarh,palhani,pathkhauli,6351,0,,,
azamgarh,palhani,saraimandaraj,6358,0,,,
azamgarh,palhani,tiwaripur,6365,0,,,
azamgarh,palhani,vitalpur,6369,0,,,
azamgarh,pawai,bharamaa,6381,0,,,
azamgarh,pawai,bhukhli,6385,0,,,
azamgarh,pawai,davanpaara,6391,0,,,
azamgarh,pawai,dostpur,6392,0,,,
azamgarh,pawai,fadagudia,6393,0,,,
azamgarh,pawai,hajipur,6398,0,,,
azamgarh,pawai,hidya,6402,0,,,
azamgarh,pawai,kukuripur,6418,0,,,
azamgarh,pawai,lakhmapur,6421,0,,,
azamgarh,pawai,narwari,6435,0,,,
azamgarh,pawai,pavaikhaas,6442,0,,,
azamgarh,pawai,rajapurmaafee,6445,0,,,
azamgarh,pawai,rajjakpur,6446,0,,,
azamgarh,pawai,rampur kala,6448,0,,,
azamgarh,pawai,salarpur,6449,0,,,
azamgarh,pawai,samaisa,6450,0,,,
azamgarh,pawai,tanni,6460,0,,,
azamgarh,phulpur,canari,6477,0,,,
azamgarh,phulpur,chakiyachakmurtuja,6479,0,,,
azamgarh,phulpur,dighiyaan,6485,0,,,
azamgarh,phulpur,ijadipur,6497,0,,,
azamgarh,phulpur,jafarpurjei,6499,0,,,
azamgarh,phulpur,katarakotia,6503,0,,,
azamgarh,phulpur,mahamudpur,6512,0,,,
azamgarh,phulpur,milehmadpur tilak,6517,0,,,
azamgarh,phulpur,mudwar,6519,0,,,
azamgarh,phulpur,muhachura,6520,0,,,
azamgarh,phulpur,sangrampur,6540,0,,,
azamgarh,phulpur,vela,6548,0,,,
azamgarh,phulpur,vishesha,6549,0,,,
azamgarh,phulpur,wazirabad,6550,0,,,
azamgarh,rani kii sarai,bakiya,6557,0,,,
azamgarh,rani kii sarai,bhairopurkala,6561,0,,,
azamgarh,rani kii sarai,chadi,6562,0,,,
azamgarh,rani kii sarai,chakkhirullah,6565,0,,,
azamgarh,rani kii sarai,majabhita,6592,0,,,
azamgarh,rani kii sarai,malikausainpur,6595,0,,,
azamgarh,rani kii sarai,muradabad,6601,0,,,
azamgarh,rani kii sarai,natthoopur,6604,0,,,
azamgarh,rani kii sarai,sahigada,6611,0,,,
azamgarh,rani kii sarai,saraipohi,6615,0,,,
azamgarh,rani kii sarai,shahakuddanpur,6619,0,,,
azamgarh,rani kii sarai,sheshpur,6620,0,,,
azamgarh,rani kii sarai,suraai,6626,0,,,
azamgarh,rani kii sarai,techmilpur,6627,0,,,
azamgarh,rani kii sarai,vasti,6630,0,,,
azamgarh,sathiyaav,abadi,6632,0,,,
azamgarh,sathiyaav,amudi,6635,0,,,
azamgarh,sathiyaav,bardiha urf gaderuva,6643,0,,,
azamgarh,sathiyaav,belahara,6646,0,,,
azamgarh,sathiyaav,bhagavanpur,6647,0,,,
azamgarh,sathiyaav,chaktage,6653,0,,,
azamgarh,sathiyaav,dih,6660,0,,,
azamgarh,sathiyaav,haraiya,6668,0,,,
azamgarh,sathiyaav,kadipur usri,6673,0,,,
azamgarh,sathiyaav,kashipur,6676,0,,,
azamgarh,sathiyaav,kukudipur,6681,0,,,
azamgarh,sathiyaav,nasiruddin poor,6692,0,,,
azamgarh,sathiyaav,pyarepur,6699,0,,,
azamgarh,sathiyaav,raghunathpur,6700,0,,,
azamgarh,sathiyaav,sarai mubarak,6706,0,,,
azamgarh,sathiyaav,sonawar,6713,0,,,
azamgarh,tahabarpur,amilai,6717,0,,,
azamgarh,tahabarpur,avati,6719,0,,,
azamgarh,tahabarpur,bhanipur,6730,0,,,
azamgarh,tahabarpur,bhuidharpur,6735,0,,,
azamgarh,tahabarpur,dasupattee,6741,0,,,
azamgarh,tahabarpur,devaria,6742,0,,,
azamgarh,tahabarpur,gadwa,6748,0,,,
azamgarh,tahabarpur,katwa,6758,0,,,
azamgarh,tahabarpur,kollpur,6766,0,,,
azamgarh,tahabarpur,lakhanoopur,6770,0,,,
azamgarh,tahabarpur,macedompur,6772,0,,,
azamgarh,tahabarpur,madya,6774,0,,,
azamgarh,tahabarpur,medhi,6778,0,,,
azamgarh,tahabarpur,semra,6797,0,,,
azamgarh,tahabarpur,sopperi,6802,0,,,
azamgarh,tahabarpur,suriyadih,6803,0,,,
azamgarh,taravaan,birpur,6825,0,,,
azamgarh,taravaan,darropur,6831,0,,,
azamgarh,taravaan,duhuru,6833,0,,,
azamgarh,taravaan,gangaval,6835,0,,,
azamgarh,taravaan,itaili,6840,0,,,
azamgarh,taravaan,jamuvaa,6846,0,,,
azamgarh,taravaan,kasbaapahalwanpur,6850,0,,,
azamgarh,taravaan,kota,6854,0,,,
azamgarh,taravaan,mathbaijanathpur,6861,0,,,
azamgarh,taravaan,narainpur,6869,0,,,
azamgarh,taravaan,percinia,6874,0,,,
azamgarh,taravaan,pitthorpur,6875,0,,,
azamgarh,taravaan,tadwa khaas,6887,0,,,
azamgarh,taravaan,thatadoum,6889,0,,,
azamgarh,thekma,bagpur,6903,0,,,
azamgarh,thekma,balpur,6906,0,,,
azamgarh,thekma,barasvaan,6907,0,,,
azamgarh,thekma,garhha,6927,0,,,
azamgarh,thekma,sahanudih,6964,0,,,
azamgarh,thekma,shekhpur urf pathanpur,6971,0,,,
azamgarh,thekma,shekhwaliya,6972,0,,,
azamgarh,thekma,usri khurrampur,6980,0,,,
badaayun,ambiapur,bain,6987,0,,,
badaayun,ambiapur,fakirabad,7001,0,,,
badaayun,ambiapur,karanpur,7010,0,,,
badaayun,ambiapur,katinna,7011,0,,,
badaayun,ambiapur,khulett,7014,0,,,
badaayun,ambiapur,nai pindary,7022,0,,,
badaayun,ambiapur,raipur majara,7029,0,,,
badaayun,ambiapur,rampur tanda,7030,0,,,
badaayun,ambiapur,sundernagara,7047,0,,,
badaayun,ambiapur,surajpur,7048,0,,,
badaayun,asafpur,bengamnagar urf danpur,7059,0,,,
badaayun,asafpur,bhavanipur,7061,0,,,
badaayun,asafpur,bhojpur,7062,0,,,
badaayun,asafpur,bijori,7065,0,,,
badaayun,asafpur,colorawaala,7066,0,,,
badaayun,asafpur,kishanpur,7086,0,,,
badaayun,asafpur,laluaa nagala,7089,0,,,
badaayun,asafpur,manpur,7093,0,,,
badaayun,asafpur,narori-narora,7098,0,,,
badaayun,asafpur,pahadpur,7102,0,,,
badaayun,asafpur,pathakpur,7106,0,,,
badaayun,asafpur,salempur,7115,0,,,
badaayun,asafpur,shyampur,7118,0,,,
badaayun,asafpur,thanpur,7124,0,,,
badaayun,bisauli,barkheda,7133,0,,,
badaayun,bisauli,bhagatpur,7134,0,,,
badaayun,bisauli,harraipur,7150,0,,,
badaayun,bisauli,ladheda,7160,0,,,
badaayun,bisauli,palia,7172,0,,,
badaayun,bisauli,sarori,7186,0,,,
badaayun,bisauli,swadeshpur,7192,0,,,
badaayun,dahagavaan,afjalpur budhoti,7198,0,,,
badaayun,dahagavaan,arifpur bhagata nagala,7201,0,,,
badaayun,dahagavaan,asalor,7202,0,,,
badaayun,dahagavaan,bajeedpur,7204,0,,,
badaayun,dahagavaan,ismailpur kothra,7225,0,,,
badaayun,dahagavaan,jaraitha,7226,0,,,
badaayun,dahagavaan,kharkabaari bhud,7234,0,,,
badaayun,dahagavaan,kureshpur,7238,0,,,
badaayun,dahagavaan,kuvanrpur chandan,7239,0,,,
badaayun,dahagavaan,malikpur bichaula pattee maharaam,7243,0,,,
badaayun,dahagavaan,mohammadganj gobra,7247,0,,,
badaayun,dahagavaan,rafatpur maaru sumali,7257,0,,,
badaayun,dataganj,andhrau,7278,0,,,
badaayun,dataganj,biria dadi,7290,0,,,
badaayun,dataganj,kaansi,7304,0,,,
badaayun,dataganj,sapareda,7333,0,,,
badaayun,islamnagar,ajadnagar,7339,0,,,
badaayun,islamnagar,bazeda,7345,0,,,
badaayun,islamnagar,dajrampur,7353,0,,,
badaayun,islamnagar,dharmpur,7354,0,,,
badaayun,islamnagar,guritha,7358,0,,,
badaayun,islamnagar,jakhura joharpur,7362,0,,,
badaayun,islamnagar,jasoopur,7364,0,,,
badaayun,islamnagar,kandharpur,7365,0,,,
badaayun,islamnagar,koharaa,7370,0,,,
badaayun,islamnagar,kunwarpur,7372,0,,,
badaayun,islamnagar,muhabbalipur chicheta,7380,0,,,
badaayun,islamnagar,safpur,7391,0,,,
badaayun,islamnagar,ulla,7401,0,,,
badaayun,jagat,alampur,7404,0,,,
badaayun,jagat,fatehpur,7414,0,,,
badaayun,jagat,jaguasai,7425,0,,,
badaayun,jagat,jhandpur,7427,0,,,
badaayun,jagat,mallahpur,7444,0,,,
badaayun,jagat,nareli mahora,7451,0,,,
badaayun,jagat,naru bujurg,7452,0,,,
badaayun,jagat,naru khurd,7453,0,,,
badaayun,jagat,navada sulera,7455,0,,,
badaayun,jagat,rijoli,7460,0,,,
badaayun,kadarchowk,antuia,7476,0,,,
badaayun,kadarchowk,baraura,7479,0,,,
badaayun,kadarchowk,indrai,7491,0,,,
badaayun,kadarchowk,jaitpura pukhta,7493,0,,,
badaayun,kadarchowk,kurkheda,7502,0,,,
badaayun,kadarchowk,lakhoopura,7504,0,,,
badaayun,kadarchowk,nidhanpura,7514,0,,,
badaayun,miaou,abhigaanv,7529,0,,,
badaayun,miaou,allapur bholaa bhajju,7531,0,,,
badaayun,miaou,baghora urf gausganj,7537,0,,,
badaayun,miaou,banbausari,7539,0,,,
badaayun,miaou,calotha,7542,0,,,
badaayun,miaou,chakva,7543,0,,,
badaayun,miaou,dharmpur,7547,0,,,
badaayun,miaou,diyorai,7550,0,,,
badaayun,miaou,gautara pattee nazeem kho,7557,0,,,
badaayun,miaou,hadora,7563,0,,,
badaayun,miaou,kaimi,7568,0,,,
badaayun,miaou,karori saidpur,7571,0,,,
badaayun,miaou,seva nagala,7594,0,,,
badaayun,miaou,shahagaai,7595,0,,,
badaayun,sahaswan,allipur tappa haveli,7603,0,,,
badaayun,sahaswan,barbaara,7609,0,,,
badaayun,sahaswan,bhujapura tappa jamini,7615,0,,,
badaayun,sahaswan,bichaula tappa jamani,7616,0,,,
badaayun,sahaswan,chandesi,7617,0,,,
badaayun,sahaswan,doulatpur,7622,0,,,
badaayun,sahaswan,hasua nagala,7629,0,,,
badaayun,sahaswan,hotipur,7630,0,,,
badaayun,sahaswan,jamani,7635,0,,,
badaayun,sahaswan,kuan danda,7651,0,,,
badaayun,sahaswan,lother,7654,0,,,
badaayun,sahaswan,mohammadpur udha,7659,0,,,
badaayun,sahaswan,nagala kotal,7662,0,,,
badaayun,sahaswan,nagala salaar,7663,0,,,
badaayun,sahaswan,parsona,7672,0,,,
badaayun,sahaswan,samada,7685,0,,,
badaayun,sahaswan,sarai baghauli,7687,0,,,
badaayun,sahaswan,shenkhpur saidpur,7691,0,,,
badaayun,sahaswan,shikarpur,7692,0,,,
badaayun,sahaswan,shujatganj bela,7693,0,,,
badaayun,sahaswan,shukrullapur,7694,0,,,
badaayun,salarpur,aurangabad khalsa,7709,0,,,
badaayun,salarpur,badal,7712,0,,,
badaayun,salarpur,bhisamai,7722,0,,,
badaayun,salarpur,faridpur nausana,7733,0,,,
badaayun,salarpur,ghatbehati,7734,0,,,
badaayun,salarpur,malikpur,7750,0,,,
badaayun,salarpur,mohammadpur bihar,7753,0,,,
badaayun,salarpur,muhiuddeennagar,7755,0,,,
badaayun,salarpur,narkheda,7757,0,,,
badaayun,salarpur,ojha,7760,0,,,
badaayun,salarpur,qutubpur thara,7764,0,,,
badaayun,salarpur,takipur,7774,0,,,
badaayun,salarpur,tisagaan,7775,0,,,
badaayun,salarpur,vilahat,7779,0,,,
badaayun,samarer,abhyapur,7781,0,,,
badaayun,samarer,angadpur,7783,0,,,
badaayun,samarer,badhupura,7785,0,,,
badaayun,samarer,baura,7787,0,,,
badaayun,samarer,bhikampur pathiram,7789,0,,,
badaayun,samarer,ferojpur bazaa,7796,0,,,
badaayun,samarer,kama,7809,0,,,
badaayun,samarer,khanpur dayaa,7810,0,,,
badaayun,samarer,kohni jafarabad,7814,0,,,
badaayun,samarer,mairi bajer mairi,7818,0,,,
badaayun,samarer,mudhaa pukhta,7822,0,,,
badaayun,samarer,rampura kalam,7829,0,,,
